,time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index
3341,2023-05-20 05:00:00,73.8,45.6,458.0,32.4,38.8,57.0,0.32,26.0,0.0
3342,2023-05-20 06:00:00,76.8,48.0,464.0,31.0,37.1,64.0,0.33,27.0,0.35
3343,2023-05-20 07:00:00,78.7,49.5,472.0,28.8,34.6,73.0,0.35,28.0,1.3
3344,2023-05-20 08:00:00,75.4,46.1,463.0,25.1,31.6,92.0,0.36,29.0,3.05
3345,2023-05-20 09:00:00,69.8,42.7,424.0,20.7,29.3,115.0,0.35,27.0,5.45
3346,2023-05-20 10:00:00,52.4,31.3,368.0,15.5,27.0,143.0,0.36,24.0,7.7
3347,2023-05-20 11:00:00,48.8,29.0,314.0,11.3,26.9,170.0,0.36,22.0,8.65
3348,2023-05-20 12:00:00,46.6,27.4,313.0,12.7,32.1,174.0,0.36,23.0,9.05
3349,2023-05-20 13:00:00,44.9,25.5,331.0,16.5,40.0,168.0,0.36,26.0,8.2
3350,2023-05-20 14:00:00,43.9,23.5,343.0,20.2,45.8,160.0,0.36,31.0,6.1
3351,2023-05-20 15:00:00,43.9,21.7,314.0,18.3,41.0,159.0,0.37,36.0,3.75
3352,2023-05-20 16:00:00,44.4,20.1,269.0,14.6,31.9,158.0,0.37,43.0,1.75
3353,2023-05-20 17:00:00,33.1,15.8,271.0,15.4,22.7,150.0,0.27,31.0,0.6
3354,2023-05-20 18:00:00,39.1,19.6,349.0,26.6,26.7,128.0,0.27,31.0,0.1
3355,2023-05-20 19:00:00,49.6,27.9,460.0,42.7,32.3,97.0,0.26,31.0,0.0
3356,2023-05-20 20:00:00,65.9,38.5,600.0,62.1,39.9,60.0,0.26,32.0,0.0
3357,2023-05-20 21:00:00,80.1,47.6,678.0,72.7,44.1,41.0,0.25,35.0,0.0
3358,2023-05-20 22:00:00,92.9,55.8,747.0,81.7,48.0,27.0,0.25,39.0,0.0
3359,2023-05-20 23:00:00,103.8,62.4,828.0,88.3,55.0,14.0,0.26,43.0,0.0
3360,2023-05-21 00:00:00,114.1,68.2,877.0,86.6,63.4,11.0,0.29,45.0,0.0
3361,2023-05-21 01:00:00,126.2,76.6,919.0,80.8,73.4,14.0,0.33,47.0,0.0
3362,2023-05-21 02:00:00,138.3,85.4,976.0,74.9,85.0,16.0,0.37,46.0,0.0
3363,2023-05-21 03:00:00,138.8,88.7,1048.0,76.6,92.6,11.0,0.4,41.0,0.0
3364,2023-05-21 04:00:00,125.3,81.5,1130.0,80.7,99.3,5.0,0.41,32.0,0.0
3365,2023-05-21 05:00:00,90.6,58.8,666.0,58.7,72.1,22.0,0.41,20.0,0.0
3366,2023-05-21 06:00:00,110.6,71.7,683.0,57.2,72.8,30.0,0.4,22.0,0.35
3367,2023-05-21 07:00:00,107.1,68.7,707.0,55.0,73.5,42.0,0.39,25.0,1.25
3368,2023-05-21 08:00:00,92.4,58.0,688.0,48.6,69.9,65.0,0.37,28.0,3.0
3369,2023-05-21 09:00:00,70.1,41.0,594.0,38.3,59.2,95.0,0.35,29.0,5.35
3370,2023-05-21 10:00:00,57.5,32.4,457.0,25.1,44.5,131.0,0.35,28.0,7.7
3371,2023-05-21 11:00:00,49.7,27.7,316.0,12.7,31.1,165.0,0.35,29.0,9.15
3372,2023-05-21 12:00:00,45.8,24.7,290.0,12.1,32.6,168.0,0.36,31.0,8.65
3373,2023-05-21 13:00:00,43.5,22.4,300.0,15.9,39.6,160.0,0.37,34.0,7.6
3374,2023-05-21 14:00:00,43.0,21.0,317.0,20.8,46.4,147.0,0.4,38.0,5.85
3375,2023-05-21 15:00:00,43.8,20.5,302.0,20.3,44.0,143.0,0.42,40.0,3.55
3376,2023-05-21 16:00:00,44.9,20.1,282.0,18.8,38.7,139.0,0.44,43.0,1.65
3377,2023-05-21 17:00:00,26.3,15.8,344.0,34.9,16.6,126.0,0.29,10.0,0.6
3378,2023-05-21 18:00:00,36.9,23.6,612.0,48.0,20.9,104.0,0.29,9.0,0.1
3379,2023-05-21 19:00:00,51.7,34.1,998.0,66.7,27.3,74.0,0.3,8.0,0.0
3380,2023-05-21 20:00:00,64.7,43.2,1553.0,86.3,40.0,40.0,0.29,8.0,0.0
3381,2023-05-21 21:00:00,76.4,51.3,2028.0,90.9,56.7,30.0,0.32,9.0,0.0
3382,2023-05-21 22:00:00,92.2,61.9,2542.0,90.9,77.1,26.0,0.35,10.0,0.0
3383,2023-05-21 23:00:00,111.3,74.7,2942.0,90.7,93.6,22.0,0.38,12.0,0.0
3384,2023-05-22 00:00:00,120.6,79.9,2858.0,94.7,89.4,15.0,0.4,13.0,0.0
3385,2023-05-22 01:00:00,110.4,72.2,2554.0,99.6,76.4,8.0,0.43,14.0,0.0
3386,2023-05-22 02:00:00,99.2,65.2,2051.0,99.8,57.8,2.0,0.46,17.0,0.0
3387,2023-05-22 03:00:00,88.9,57.3,1630.0,90.6,46.0,3.0,0.46,22.0,0.0
3388,2023-05-22 04:00:00,74.7,45.5,1147.0,76.2,34.0,8.0,0.44,28.0,0.0
3389,2023-05-22 05:00:00,46.1,17.5,232.0,11.1,9.4,69.0,0.36,62.0,0.0
3390,2023-05-22 06:00:00,47.0,17.6,281.0,16.3,11.1,65.0,0.35,64.0,0.35
3391,2023-05-22 07:00:00,49.0,20.1,349.0,23.5,13.6,58.0,0.35,67.0,1.35
3392,2023-05-22 08:00:00,51.3,18.9,401.0,28.8,16.0,60.0,0.35,72.0,3.2
3393,2023-05-22 09:00:00,52.9,19.0,371.0,25.2,16.3,77.0,0.36,78.0,5.7
3394,2023-05-22 10:00:00,58.4,21.3,306.0,17.9,15.8,103.0,0.38,85.0,8.1
3395,2023-05-22 11:00:00,66.4,23.5,234.0,10.1,14.9,129.0,0.42,95.0,9.5
3396,2023-05-22 12:00:00,73.3,24.6,214.0,7.9,13.9,136.0,0.47,105.0,8.85
3397,2023-05-22 13:00:00,76.8,24.9,208.0,7.3,12.6,136.0,0.53,116.0,7.15
3398,2023-05-22 14:00:00,76.6,24.3,225.0,11.1,12.2,129.0,0.66,121.0,3.25
3399,2023-05-22 15:00:00,71.7,23.2,249.0,19.7,13.6,117.0,0.63,112.0,1.9
3400,2023-05-22 16:00:00,62.9,22.6,286.0,31.8,15.9,101.0,0.54,95.0,1.45
3401,2023-05-22 17:00:00,48.2,19.4,313.0,29.0,15.0,111.0,0.42,60.0,0.6
3402,2023-05-22 18:00:00,53.9,27.6,805.0,39.5,26.3,92.0,0.45,55.0,0.1
3403,2023-05-22 19:00:00,75.7,43.3,1503.0,54.4,42.5,66.0,0.47,49.0,0.0
3404,2023-05-22 20:00:00,97.6,57.9,2256.0,68.8,60.9,38.0,0.49,44.0,0.0
3405,2023-05-22 21:00:00,109.7,65.2,2491.0,70.2,68.2,31.0,0.5,47.0,0.0
3406,2023-05-22 22:00:00,114.8,67.3,2570.0,66.9,72.7,29.0,0.52,54.0,0.0
3407,2023-05-22 23:00:00,121.1,70.1,2566.0,61.6,76.7,29.0,0.54,61.0,0.0
3408,2023-05-23 00:00:00,129.9,75.0,2523.0,58.6,80.1,26.0,0.55,64.0,0.0
3409,2023-05-23 01:00:00,138.3,80.1,2417.0,55.2,82.6,24.0,0.56,65.0,0.0
3410,2023-05-23 02:00:00,139.7,82.4,2187.0,52.0,80.3,21.0,0.57,64.0,0.0
3411,2023-05-23 03:00:00,139.2,82.7,1906.0,51.0,70.7,18.0,0.59,59.0,0.0
3412,2023-05-23 04:00:00,116.6,69.8,1556.0,50.9,56.6,15.0,0.6,52.0,0.0
3413,2023-05-23 05:00:00,71.9,39.2,537.0,40.5,22.8,32.0,0.51,47.0,0.0
3414,2023-05-23 06:00:00,62.4,32.9,523.0,38.9,21.4,38.0,0.49,46.0,0.3
3415,2023-05-23 07:00:00,56.8,31.1,502.0,36.5,19.5,46.0,0.47,46.0,1.25
3416,2023-05-23 08:00:00,47.8,21.7,455.0,31.7,17.3,60.0,0.47,49.0,3.05
3417,2023-05-23 09:00:00,44.4,17.2,391.0,25.7,16.5,75.0,0.48,58.0,5.4
3418,2023-05-23 10:00:00,48.0,16.8,310.0,18.3,16.2,93.0,0.5,69.0,7.7
3419,2023-05-23 11:00:00,56.7,19.2,228.0,11.0,15.5,112.0,0.52,84.0,8.6
3420,2023-05-23 12:00:00,63.8,21.3,207.0,9.0,14.4,120.0,0.55,92.0,8.2
3421,2023-05-23 13:00:00,65.9,21.7,208.0,9.0,13.0,125.0,0.58,99.0,7.15
3422,2023-05-23 14:00:00,67.8,21.9,224.0,11.9,12.1,124.0,0.68,105.0,2.9
3423,2023-05-23 15:00:00,77.3,22.5,228.0,17.0,12.4,114.0,0.79,107.0,1.55
3424,2023-05-23 16:00:00,73.1,21.8,237.0,24.3,13.4,98.0,0.68,107.0,0.95
3425,2023-05-23 17:00:00,65.9,22.9,317.0,30.6,17.9,91.0,0.62,96.0,0.45
3426,2023-05-23 18:00:00,61.9,26.0,507.0,38.1,20.9,77.0,0.57,84.0,0.05
3427,2023-05-23 19:00:00,62.2,30.7,774.0,48.7,25.1,56.0,0.51,66.0,0.0
3428,2023-05-23 20:00:00,67.1,35.4,1013.0,58.3,28.5,35.0,0.46,47.0,0.0
3429,2023-05-23 21:00:00,69.4,37.8,993.0,58.0,27.1,29.0,0.46,42.0,0.0
3430,2023-05-23 22:00:00,65.7,35.7,872.0,53.9,23.8,29.0,0.47,41.0,0.0
3431,2023-05-23 23:00:00,58.6,30.9,696.0,47.3,20.0,30.0,0.47,41.0,0.0
3432,2023-05-24 00:00:00,54.1,27.4,583.0,42.5,18.8,31.0,0.48,41.0,0.0
3433,2023-05-24 01:00:00,53.8,27.1,464.0,37.1,18.3,34.0,0.47,42.0,0.0
3434,2023-05-24 02:00:00,56.2,29.0,365.0,32.1,18.9,35.0,0.45,43.0,0.0
3435,2023-05-24 03:00:00,59.8,32.0,372.0,31.2,20.8,32.0,0.47,41.0,0.0
3436,2023-05-24 04:00:00,63.6,35.2,426.0,31.9,23.7,27.0,0.47,38.0,0.0
3437,2023-05-24 05:00:00,72.4,40.7,533.0,36.9,36.8,32.0,0.46,42.0,0.0
3438,2023-05-24 06:00:00,79.2,45.6,568.0,40.2,39.7,37.0,0.48,42.0,0.35
3439,2023-05-24 07:00:00,76.4,43.5,618.0,44.9,43.8,43.0,0.52,42.0,1.25
3440,2023-05-24 08:00:00,73.1,40.7,645.0,47.3,48.7,60.0,0.59,43.0,2.85
3441,2023-05-24 09:00:00,77.3,43.2,603.0,43.0,51.8,82.0,0.65,45.0,5.0
3442,2023-05-24 10:00:00,78.9,43.0,529.0,35.5,54.6,110.0,0.72,48.0,6.9
3443,2023-05-24 11:00:00,84.3,46.3,439.0,26.3,54.9,143.0,0.81,52.0,7.8
3444,2023-05-24 12:00:00,92.4,50.6,397.0,20.8,50.8,163.0,0.88,56.0,7.25
3445,2023-05-24 13:00:00,97.1,52.3,364.0,15.9,44.1,181.0,1.05,61.0,5.7
3446,2023-05-24 14:00:00,95.5,49.8,338.0,14.7,34.9,185.0,1.3,68.0,3.2
3447,2023-05-24 15:00:00,89.9,43.2,320.0,20.2,28.0,164.0,1.41,74.0,0.35
3448,2023-05-24 16:00:00,104.3,47.4,311.0,29.8,20.8,128.0,1.49,80.0,0.3
3449,2023-05-24 17:00:00,56.9,36.3,827.0,91.5,47.4,40.0,0.32,14.0,0.55
3450,2023-05-24 18:00:00,67.8,42.3,1055.0,100.4,52.5,30.0,0.39,15.0,0.1
3451,2023-05-24 19:00:00,76.8,48.5,1376.0,113.0,59.8,16.0,0.45,16.0,0.0
3452,2023-05-24 20:00:00,87.5,57.0,1662.0,123.0,66.9,3.0,0.5,17.0,0.0
3453,2023-05-24 21:00:00,81.0,53.7,1635.0,119.2,67.7,2.0,0.53,15.0,0.0
3454,2023-05-24 22:00:00,75.9,50.6,1488.0,109.6,66.4,5.0,0.56,12.0,0.0
3455,2023-05-24 23:00:00,71.2,47.7,1272.0,97.5,63.9,10.0,0.59,9.0,0.0
3456,2023-05-25 00:00:00,66.8,44.7,1139.0,92.4,62.2,13.0,0.59,8.0,0.0
3457,2023-05-25 01:00:00,65.7,44.0,1002.0,88.4,60.1,15.0,0.6,8.0,0.0
3458,2023-05-25 02:00:00,67.8,45.4,871.0,83.6,58.2,18.0,0.65,8.0,0.0
3459,2023-05-25 03:00:00,71.7,47.8,850.0,80.1,58.1,17.0,0.68,8.0,0.0
3460,2023-05-25 04:00:00,77.1,51.3,872.0,76.8,58.8,15.0,0.65,9.0,0.0
3461,2023-05-25 05:00:00,115.9,77.5,1560.0,92.0,85.5,2.0,0.54,14.0,0.0
3462,2023-05-25 06:00:00,110.1,73.1,1368.0,84.9,93.6,18.0,0.52,20.0,0.3
3463,2023-05-25 07:00:00,104.8,66.1,1094.0,74.6,104.9,42.0,0.52,28.0,1.25
3464,2023-05-25 08:00:00,88.0,51.1,773.0,59.2,108.7,78.0,0.56,39.0,2.9
3465,2023-05-25 09:00:00,84.5,46.1,630.0,46.0,93.3,110.0,0.66,46.0,4.85
3466,2023-05-25 10:00:00,91.0,48.9,530.0,31.6,68.4,145.0,0.82,53.0,5.9
3467,2023-05-25 11:00:00,96.4,51.6,431.0,16.9,40.0,181.0,0.94,61.0,6.05
3468,2023-05-25 12:00:00,96.9,51.0,376.0,11.8,29.7,193.0,0.99,65.0,6.05
3469,2023-05-25 13:00:00,94.5,49.0,342.0,10.1,24.0,196.0,0.99,67.0,5.45
3470,2023-05-25 14:00:00,91.3,46.3,320.0,11.5,20.1,192.0,0.96,69.0,3.85
3471,2023-05-25 15:00:00,88.2,44.1,244.0,13.3,17.7,184.0,1.01,71.0,1.95
3472,2023-05-25 16:00:00,86.4,43.1,161.0,16.8,17.2,172.0,0.9,72.0,1.15
3473,2023-05-25 17:00:00,80.3,43.3,386.0,43.2,15.6,122.0,1.46,51.0,0.1
3474,2023-05-25 18:00:00,80.1,44.5,506.0,55.2,22.0,104.0,0.86,45.0,0.05
3475,2023-05-25 19:00:00,80.1,47.7,679.0,72.4,31.3,78.0,0.74,36.0,0.0
3476,2023-05-25 20:00:00,86.4,53.9,897.0,93.5,43.8,48.0,0.81,26.0,0.0
3477,2023-05-25 21:00:00,97.1,61.9,1034.0,105.1,52.8,33.0,0.83,23.0,0.0
3478,2023-05-25 22:00:00,101.7,65.9,1160.0,115.1,61.9,22.0,0.8,21.0,0.0
3479,2023-05-25 23:00:00,106.6,69.4,1259.0,123.8,70.4,11.0,0.77,20.0,0.0
3480,2023-05-26 00:00:00,110.6,71.9,1240.0,125.8,71.9,7.0,0.78,20.0,0.0
3481,2023-05-26 01:00:00,113.2,73.6,1167.0,124.7,70.5,6.0,0.81,22.0,0.0
3482,2023-05-26 02:00:00,116.9,76.1,1082.0,119.8,68.1,6.0,0.84,23.0,0.0
3483,2023-05-26 03:00:00,124.3,80.6,1077.0,113.7,66.6,5.0,0.87,22.0,0.0
3484,2023-05-26 04:00:00,127.6,83.6,1091.0,105.5,64.7,5.0,0.84,20.0,0.0
3485,2023-05-26 05:00:00,129.5,81.7,1059.0,75.4,73.9,19.0,0.63,35.0,0.0
3486,2023-05-26 06:00:00,133.2,82.7,1014.0,70.9,73.5,34.0,0.64,39.0,0.3
3487,2023-05-26 07:00:00,125.3,75.4,949.0,64.4,72.9,57.0,0.66,46.0,1.1
3488,2023-05-26 08:00:00,120.6,71.0,843.0,54.1,70.3,91.0,0.69,53.0,2.55
3489,2023-05-26 09:00:00,115.9,65.9,742.0,44.4,65.7,121.0,0.72,56.0,4.5
3490,2023-05-26 10:00:00,116.6,64.7,626.0,33.4,59.6,153.0,0.74,58.0,6.45
3491,2023-05-26 11:00:00,111.1,62.9,505.0,22.0,52.5,189.0,0.81,59.0,7.4
3492,2023-05-26 12:00:00,111.3,64.0,463.0,17.9,49.0,205.0,0.92,59.0,6.35
3493,2023-05-26 13:00:00,111.8,64.0,447.0,16.4,46.4,214.0,1.0,58.0,4.7
3494,2023-05-26 14:00:00,111.8,64.5,444.0,17.3,44.7,222.0,1.03,56.0,4.05
3495,2023-05-26 15:00:00,108.7,63.3,407.0,16.9,45.1,231.0,1.04,54.0,2.6
3496,2023-05-26 16:00:00,107.6,63.3,369.0,17.5,46.7,238.0,1.01,52.0,1.2
3497,2023-05-26 17:00:00,105.5,65.2,513.0,33.0,54.2,238.0,0.97,33.0,0.4
3498,2023-05-26 18:00:00,107.8,67.3,1059.0,67.3,62.8,188.0,1.04,31.0,0.05
3499,2023-05-26 19:00:00,135.5,87.8,1834.0,115.8,74.9,118.0,1.04,29.0,0.0
3500,2023-05-26 20:00:00,164.4,108.0,2624.0,163.3,85.7,42.0,1.04,26.0,0.0
3501,2023-05-26 21:00:00,183.5,122.0,2791.0,169.0,84.5,21.0,1.01,23.0,0.0
3502,2023-05-26 22:00:00,188.1,125.7,2751.0,160.1,78.6,16.0,0.95,20.0,0.0
3503,2023-05-26 23:00:00,168.1,112.9,2566.0,142.7,70.7,16.0,0.88,17.0,0.0
3504,2023-05-27 00:00:00,150.9,101.3,2375.0,130.0,67.8,15.0,0.89,16.0,0.0
3505,2023-05-27 01:00:00,143.9,96.6,2107.0,114.5,65.5,18.0,0.96,16.0,0.0
3506,2023-05-27 02:00:00,138.8,92.7,1712.0,95.5,60.6,26.0,1.18,16.0,0.0
3507,2023-05-27 03:00:00,119.7,78.5,1371.0,83.9,52.6,37.0,1.11,15.0,0.0
3508,2023-05-27 04:00:00,96.2,62.6,999.0,73.7,42.5,50.0,0.87,14.0,0.0
3509,2023-05-27 05:00:00,95.2,63.1,573.0,30.7,28.8,91.0,0.9,13.0,0.0
3510,2023-05-27 06:00:00,91.7,60.1,615.0,43.2,31.8,83.0,0.77,18.0,0.2
3511,2023-05-27 07:00:00,92.0,58.6,675.0,60.8,36.0,71.0,1.01,26.0,0.45
3512,2023-05-27 08:00:00,82.2,49.2,733.0,76.8,40.6,61.0,1.11,33.0,0.6
3513,2023-05-27 09:00:00,73.8,44.6,744.0,76.5,41.8,61.0,0.77,32.0,1.9
3514,2023-05-27 10:00:00,73.6,46.1,737.0,69.8,42.0,65.0,0.59,29.0,4.55
3515,2023-05-27 11:00:00,73.8,44.8,700.0,58.2,42.6,82.0,0.55,28.0,7.5
3516,2023-05-27 12:00:00,82.9,48.4,636.0,47.7,44.2,112.0,0.59,34.0,8.5
3517,2023-05-27 13:00:00,95.5,54.6,551.0,35.3,46.3,152.0,0.69,43.0,7.3
3518,2023-05-27 14:00:00,105.0,59.8,467.0,24.5,49.0,194.0,0.78,53.0,5.1
3519,2023-05-27 15:00:00,109.4,62.6,395.0,22.1,49.9,210.0,0.83,56.0,3.0
3520,2023-05-27 16:00:00,111.3,64.0,333.0,23.5,50.6,218.0,0.83,56.0,1.4
3521,2023-05-27 17:00:00,98.3,56.8,477.0,31.6,43.5,215.0,0.86,46.0,0.45
3522,2023-05-27 18:00:00,97.1,59.1,757.0,58.0,45.9,176.0,0.87,38.0,0.05
3523,2023-05-27 19:00:00,110.1,71.7,1155.0,95.6,49.3,121.0,0.83,27.0,0.0
3524,2023-05-27 20:00:00,117.8,78.5,1586.0,136.5,53.9,59.0,0.8,15.0,0.0
3525,2023-05-27 21:00:00,125.7,84.8,1725.0,149.8,56.7,38.0,0.77,12.0,0.0
3526,2023-05-27 22:00:00,132.2,89.4,1777.0,154.9,59.3,27.0,0.71,11.0,0.0
3527,2023-05-27 23:00:00,129.5,87.8,1785.0,156.6,62.8,18.0,0.64,11.0,0.0
3528,2023-05-28 00:00:00,126.2,85.4,1741.0,155.8,65.0,10.0,0.59,11.0,0.0
3529,2023-05-28 01:00:00,125.3,84.8,1655.0,152.1,67.1,5.0,0.56,11.0,0.0
3530,2023-05-28 02:00:00,125.3,84.8,1593.0,145.2,71.2,0.0,0.54,11.0,0.0
3531,2023-05-28 03:00:00,129.0,87.1,1675.0,139.7,77.5,0.0,0.51,11.0,0.0
3532,2023-05-28 04:00:00,138.3,93.1,1813.0,133.3,85.3,0.0,0.5,12.0,0.0
3533,2023-05-28 05:00:00,162.5,111.1,1813.0,128.4,79.3,3.0,0.47,10.0,0.0
3534,2023-05-28 06:00:00,170.4,116.6,1553.0,111.3,79.1,36.0,0.49,11.0,0.35
3535,2023-05-28 07:00:00,130.4,88.2,1182.0,87.0,78.6,83.0,0.51,12.0,1.25
3536,2023-05-28 08:00:00,84.3,55.2,766.0,57.6,75.4,138.0,0.53,14.0,2.85
3537,2023-05-28 09:00:00,73.1,46.9,608.0,42.7,69.0,162.0,0.56,16.0,4.95
3538,2023-05-28 10:00:00,74.3,47.6,520.0,30.8,60.4,179.0,0.63,18.0,6.8
3539,2023-05-28 11:00:00,81.3,51.8,449.0,19.6,51.0,199.0,0.72,20.0,7.8
3540,2023-05-28 12:00:00,89.6,56.9,417.0,14.9,47.4,218.0,0.81,22.0,7.6
3541,2023-05-28 13:00:00,96.4,61.5,413.0,13.3,45.6,236.0,0.86,23.0,6.45
3542,2023-05-28 14:00:00,98.3,62.6,426.0,14.9,44.9,253.0,0.91,24.0,4.5
3543,2023-05-28 15:00:00,99.4,63.6,348.0,16.0,44.1,261.0,0.98,24.0,2.65
3544,2023-05-28 16:00:00,101.3,65.0,252.0,18.7,43.9,265.0,1.03,24.0,1.2
3545,2023-05-28 17:00:00,83.8,44.9,499.0,59.7,30.8,105.0,0.98,56.0,0.2
3546,2023-05-28 18:00:00,83.4,41.7,544.0,61.3,28.6,87.0,0.85,57.0,0.05
3547,2023-05-28 19:00:00,83.1,42.4,613.0,63.7,25.6,62.0,0.76,59.0,0.0
3548,2023-05-28 20:00:00,84.3,44.5,827.0,68.6,26.5,32.0,0.71,61.0,0.0
3549,2023-05-28 21:00:00,93.6,51.0,1192.0,75.4,35.9,18.0,0.69,63.0,0.0
3550,2023-05-28 22:00:00,116.9,67.1,1664.0,83.9,49.8,8.0,0.7,65.0,0.0
3551,2023-05-28 23:00:00,133.2,77.8,2083.0,90.4,61.7,0.0,0.69,64.0,0.0
3552,2023-05-29 00:00:00,139.2,83.8,2042.0,87.9,58.3,0.0,0.69,59.0,0.0
3553,2023-05-29 01:00:00,121.1,73.8,1821.0,81.4,49.0,0.0,0.71,50.0,0.0
3554,2023-05-29 02:00:00,112.0,68.7,1562.0,73.2,40.0,2.0,0.75,42.0,0.0
3555,2023-05-29 03:00:00,112.0,68.7,1529.0,69.0,41.6,1.0,0.79,41.0,0.0
3556,2023-05-29 04:00:00,117.3,71.7,1547.0,65.4,46.6,0.0,0.83,42.0,0.0
3557,2023-05-29 05:00:00,131.3,80.3,1530.0,78.3,48.3,4.0,0.93,48.0,0.0
3558,2023-05-29 06:00:00,122.5,74.3,1366.0,77.2,51.3,13.0,0.99,53.0,0.25
3559,2023-05-29 07:00:00,114.3,66.1,1132.0,75.6,55.6,26.0,1.08,60.0,0.9
3560,2023-05-29 08:00:00,116.4,65.4,862.0,69.1,63.7,57.0,1.15,66.0,2.05
3561,2023-05-29 09:00:00,125.3,71.2,749.0,58.1,74.2,98.0,1.23,66.0,3.45
3562,2023-05-29 10:00:00,139.2,82.2,676.0,43.6,87.0,151.0,1.36,64.0,4.55
3563,2023-05-29 11:00:00,152.3,91.3,605.0,27.5,95.7,212.0,1.55,60.0,5.0
3564,2023-05-29 12:00:00,151.3,92.4,564.0,20.8,88.9,245.0,1.81,56.0,4.3
3565,2023-05-29 13:00:00,149.9,92.0,540.0,16.8,75.1,271.0,2.01,52.0,3.3
3566,2023-05-29 14:00:00,149.0,92.0,518.0,14.9,59.4,291.0,1.89,48.0,2.45
3567,2023-05-29 15:00:00,144.8,89.6,477.0,15.0,55.1,293.0,2.05,47.0,1.4
3568,2023-05-29 16:00:00,138.3,85.0,435.0,17.0,53.7,284.0,2.0,48.0,0.65
3569,2023-05-29 17:00:00,83.8,49.8,377.0,23.5,31.1,206.0,1.12,34.0,0.35
3570,2023-05-29 18:00:00,85.2,51.7,721.0,51.3,36.4,160.0,1.04,32.0,0.05
3571,2023-05-29 19:00:00,95.0,60.1,1205.0,90.6,43.8,94.0,0.96,28.0,0.0
3572,2023-05-29 20:00:00,104.3,66.4,1602.0,123.8,48.9,33.0,0.99,25.0,0.0
3573,2023-05-29 21:00:00,98.7,63.1,1468.0,115.7,44.4,35.0,1.07,25.0,0.0
3574,2023-05-29 22:00:00,101.5,65.0,1119.0,91.1,35.7,61.0,1.25,26.0,0.0
3575,2023-05-29 23:00:00,105.0,67.1,719.0,61.7,26.9,91.0,1.13,25.0,0.0
3576,2023-05-30 00:00:00,102.9,68.7,617.0,52.5,26.2,96.0,1.06,21.0,0.0
3577,2023-05-30 01:00:00,103.8,70.1,588.0,47.6,28.2,94.0,1.07,16.0,0.0
3578,2023-05-30 02:00:00,110.1,74.3,595.0,44.5,32.1,89.0,0.86,11.0,0.0
3579,2023-05-30 03:00:00,118.7,80.3,622.0,44.0,34.9,81.0,0.78,9.0,0.0
3580,2023-05-30 04:00:00,122.5,82.9,676.0,45.6,38.4,71.0,0.78,9.0,0.0
3581,2023-05-30 05:00:00,105.0,70.8,677.0,45.3,33.1,73.0,0.66,12.0,0.0
3582,2023-05-30 06:00:00,111.8,75.4,709.0,49.3,39.8,82.0,0.64,14.0,0.3
3583,2023-05-30 07:00:00,114.1,76.1,752.0,54.9,49.2,95.0,0.64,16.0,1.15
3584,2023-05-30 08:00:00,103.4,67.1,763.0,56.8,58.3,115.0,0.65,20.0,2.7
3585,2023-05-30 09:00:00,93.6,58.9,693.0,49.1,59.0,133.0,0.69,23.0,4.7
3586,2023-05-30 10:00:00,89.6,55.1,582.0,36.6,56.8,153.0,0.75,27.0,6.3
3587,2023-05-30 11:00:00,90.3,55.1,461.0,22.6,52.7,179.0,0.86,31.0,6.6
3588,2023-05-30 12:00:00,95.5,58.4,425.0,17.5,49.8,199.0,0.95,32.0,6.85
3589,2023-05-30 13:00:00,99.7,61.5,414.0,14.7,46.3,219.0,1.0,33.0,5.85
3590,2023-05-30 14:00:00,100.6,61.9,412.0,14.4,42.3,235.0,1.05,33.0,4.25
3591,2023-05-30 15:00:00,100.4,61.5,380.0,16.7,40.1,235.0,1.03,34.0,2.55
3592,2023-05-30 16:00:00,99.0,60.3,345.0,21.1,38.4,227.0,1.04,35.0,1.2
3593,2023-05-30 17:00:00,78.5,42.5,370.0,31.6,31.4,157.0,0.93,50.0,0.35
3594,2023-05-30 18:00:00,83.1,45.6,504.0,40.9,32.9,132.0,1.13,49.0,0.05
3595,2023-05-30 19:00:00,79.4,42.3,696.0,54.2,35.1,96.0,1.11,49.0,0.0
3596,2023-05-30 20:00:00,84.8,47.6,938.0,70.4,38.6,54.0,0.89,47.0,0.0
3597,2023-05-30 21:00:00,95.2,53.7,1110.0,80.5,42.7,34.0,0.87,45.0,0.0
3598,2023-05-30 22:00:00,107.1,61.7,1276.0,89.5,47.4,20.0,0.8,43.0,0.0
3599,2023-05-30 23:00:00,95.7,57.3,1337.0,92.3,49.4,12.0,0.78,40.0,0.0
3600,2023-05-31 00:00:00,73.8,42.4,1140.0,80.8,43.8,19.0,0.75,37.0,0.0
3601,2023-05-31 01:00:00,60.8,34.6,809.0,61.6,34.5,35.0,0.6,34.0,0.0
3602,2023-05-31 02:00:00,67.3,39.5,485.0,42.1,25.9,50.0,0.54,31.0,0.0
3603,2023-05-31 03:00:00,82.0,48.7,484.0,40.6,26.5,46.0,0.55,29.0,0.0
3604,2023-05-31 04:00:00,91.0,55.1,592.0,44.8,30.5,37.0,0.59,27.0,0.0
3605,2023-05-31 05:00:00,76.4,47.6,498.0,40.0,27.0,51.0,0.67,25.0,0.0
3606,2023-05-31 06:00:00,76.1,46.8,492.0,38.4,29.8,57.0,0.73,26.0,0.3
